1,1,334.1666667,83.83333333,4764
2,1,256.1666667,212.5,4449
2,2,256.1666667,212.5,4454
2,3,260.8333333,213.1666667,4459
2,4,261.5,214.5,4464
2,5,264.1666667,215.8333333,4469
2,6,266.1666667,217.1666667,4474
2,7,271.5,218.5,4479
2,8,274.1666667,221.1666667,4484
2,9,279.5,225.8333333,4489
2,10,278.8333333,224.5,4494
2,11,278.8333333,224.5,4499
2,12,280.1666667,224.5,4504
2,13,281.5,224.5,4509
2,14,282.1666667,225.1666667,4514
2,15,282.8333333,225.1666667,4519
2,16,284.1666667,225.1666667,4524
2,17,286.8333333,225.1666667,4529
2,18,289.5,225.1666667,4534
2,19,293.5,225.1666667,4539
2,20,294.8333333,225.1666667,4544
2,21,297.5,226.5,4549
2,22,298.8333333,224.5,4554
2,23,300.8333333,223.8333333,4559
2,24,302.8333333,221.8333333,4564
2,25,305.5,219.8333333,4569
2,26,307.5,217.8333333,4574
2,27,310.8333333,217.8333333,4579
2,28,313.5,213.8333333,4584
2,29,314.8333333,210.5,4589
2,30,316.8333333,210.5,4594
2,31,316.8333333,209.1666667,4599
2,32,319.5,208.5,4604
2,33,320.1666667,205.1666667,4609
2,34,320.8333333,203.8333333,4614
2,35,322.1666667,199.1666667,4619
2,36,328.1666667,189.1666667,4624
2,37,329.5,185.1666667,4629
2,38,331.5,181.1666667,4634
2,39,336.1666667,178.5,4639
2,40,340.8333333,172.5,4644
2,41,342.8333333,168.5,4649
2,42,345.5,165.8333333,4654
2,43,347.5,164.5,4659
2,44,349.5,159.8333333,4664
2,45,352.1666667,154.5,4669
2,46,354.8333333,148.5,4674
2,47,357.5,145.1666667,4679
2,48,358.1666667,141.1666667,4684
2,49,358.1666667,134.5,4689
2,50,360.1666667,131.8333333,4694
2,51,361.5,127.8333333,4699
2,52,365.5,121.8333333,4704
2,53,363.5,115.8333333,4709
2,54,363.5,113.1666667,4714
2,55,363.5,110.5,4719
2,56,361.5,105.1666667,4724
2,57,362.8333333,99.83333333,4729
2,58,360.1666667,96.5,4734
2,59,358.1666667,93.83333333,4739
2,60,355.5,89.83333333,4744
