1,1,420,72,714
2,1,226,274,489
2,2,224,268,494
2,3,224,265,499
2,4,224,260,504
2,5,224,256,509
2,6,224,253,514
2,7,224,253,519
2,8,223,250,524
2,9,223,248,529
2,10,224,246,534
2,11,226,242,539
2,12,230,238,544
2,13,244,227,549
2,14,251,221,554
2,15,257,212,559
2,16,262,208,564
2,17,265,202,569
2,18,269,199,574
2,19,273,196,579
2,20,279,192,584
2,21,279,192,589
2,22,279,192,594
2,23,283,186,599
2,24,286,180,604
2,25,293,174,609
2,26,297,170,614
2,27,301,166,619
2,28,305,160,624
2,29,309,155,629
2,30,316,149,634
2,31,326,142,639
2,32,339,136,644
2,33,342,133,649
2,34,348,130,654
2,35,352,126,659
2,36,358,119,664
2,37,362,113,669
2,38,367,109,674
2,39,374,102,679
2,40,380,98,684
2,41,384,98,689
2,42,388,95,694
2,43,393,94,699
2,44,396,92,704
2,45,396,92,709
