1,1,281,100,1850
2,1,146,384,1330
2,2,151,386,1335
2,3,155,394,1340
2,4,161,394,1345
2,5,169,394,1350
2,6,176,394,1355
2,7,181,394,1360
2,8,191,397,1365
2,9,196,398,1370
2,10,204,402,1375
2,11,206,404,1380
2,12,212,409,1385
2,13,214,411,1390
2,14,218,414,1395
2,15,226,414,1400
2,16,230,418,1405
2,17,232,422,1410
2,18,238,422,1415
2,19,240,424,1420
2,20,240,426,1425
2,21,243,427,1430
2,22,245,430,1435
2,23,248,433,1440
2,24,248,436,1445
2,25,251,438,1450
2,26,255,440,1455
2,27,261,449,1460
2,28,266,452,1465
2,29,270,455,1470
2,30,278,461,1475
2,31,279,464,1480
2,32,287,467,1485
2,33,291,467,1490
2,34,295,467,1495
2,35,298,470,1500
2,36,301,473,1505
2,37,304,473,1510
2,38,306,475,1515
2,39,309,475,1520
2,40,316,475,1525
2,41,324,472,1530
2,42,329,468,1535
2,43,329,462,1540
2,44,329,460,1545
2,45,326,452,1550
2,46,323,452,1555
2,47,319,445,1560
2,48,317,438,1565
2,49,311,434,1570
2,50,307,425,1575
2,51,300,421,1580
2,52,295,414,1585
2,53,291,407,1590
2,54,287,401,1595
2,55,283,389,1600
2,56,282,384,1605
2,57,279,375,1610
2,58,275,368,1615
2,59,275,362,1620
2,60,271,355,1625
2,61,271,348,1630
2,62,269,341,1635
2,63,262,329,1640
2,64,259,327,1645
2,65,253,320,1650
2,66,251,320,1655
2,67,241,320,1660
2,68,230,312,1665
2,69,222,309,1670
2,70,218,305,1675
2,71,209,300,1680
2,72,202,296,1685
2,73,199,292,1690
2,74,189,292,1695
2,75,183,291,1700
2,76,183,288,1705
2,77,176,284,1710
2,78,172,284,1715
2,79,167,282,1720
2,80,167,282,1725
2,81,167,282,1730
2,82,165,282,1735
2,83,163,280,1740
2,84,163,273,1745
2,85,164,266,1750
2,86,170,258,1755
2,87,175,252,1760
2,88,182,248,1765
2,89,191,240,1770
2,90,198,236,1775
2,91,206,232,1780
2,92,215,228,1785
2,93,221,226,1790
2,94,225,217,1795
2,95,236,202,1800
2,96,242,192,1805
2,97,241,179,1810
2,98,241,166,1815
2,99,244,154,1820
2,100,255,148,1825
2,101,262,143,1830
2,102,274,138,1835
2,103,281,132,1840
2,104,281,125,1845
