1,1,330.1666667,90.83333333,598
2,1,244.8333333,199.5,518
2,2,244.8333333,199.5,523
2,3,244.8333333,199.5,528
2,4,249.5,195.5,533
2,5,254.8333333,188.1666667,538
2,6,260.1666667,176.8333333,543
2,7,264.8333333,169.5,548
2,8,266.8333333,164.1666667,553
2,9,268.8333333,158.1666667,558
2,10,268.8333333,154.8333333,563
2,11,270.8333333,149.5,568
2,12,276.8333333,139.5,573
2,13,284.8333333,122.8333333,578
2,14,294.1666667,107.5,583
2,15,304.8333333,98.16666667,588
2,16,304.8333333,98.16666667,593
