1,1,332.5,94.16666667,916
2,1,247.1666667,194.8333333,756
2,2,247.1666667,194.8333333,761
2,3,250.5,192.8333333,766
2,4,250.5,190.1666667,771
2,5,251.8333333,188.8333333,776
2,6,253.8333333,188.1666667,781
2,7,255.1666667,187.5,786
2,8,257.8333333,187.5,791
2,9,259.1666667,185.5,796
2,10,264.5,182.1666667,801
2,11,265.8333333,180.8333333,806
2,12,267.8333333,179.5,811
2,13,268.5,177.5,816
2,14,272.5,171.5,821
2,15,277.1666667,166.1666667,826
2,16,278.5,165.5,831
2,17,281.1666667,162.8333333,836
2,18,285.1666667,158.1666667,841
2,19,289.8333333,156.1666667,846
2,20,292.5,152.8333333,851
2,21,298.5,146.1666667,856
2,22,303.1666667,140.8333333,861
2,23,311.1666667,132.8333333,866
2,24,314.5,131.5,871
2,25,318.5,125.5,876
2,26,323.1666667,120.8333333,881
2,27,323.8333333,119.5,886
2,28,327.1666667,114.1666667,891
2,29,330.5,110.8333333,896
2,30,331.1666667,106.1666667,901
2,31,333.8333333,100.8333333,906
2,32,333.8333333,100.8333333,911
