1,1,460,97,1063
2,1,265,324,903
2,2,269,322,908
2,3,273,312,913
2,4,286,292,918
2,5,295,284,923
2,6,305,276,928
2,7,317,268,933
2,8,323,265,938
2,9,336,261,943
2,10,337,255,948
2,11,344,252,953
2,12,351,241,958
2,13,352,241,963
2,14,360,237,968
2,15,364,237,973
2,16,369,233,978
2,17,379,225,983
2,18,383,224,988
2,19,387,222,993
2,20,396,222,998
2,21,400,214,1003
2,22,408,205,1008
2,23,413,198,1013
2,24,426,188,1018
2,25,431,183,1023
2,26,434,178,1028
2,27,443,165,1033
2,28,449,155,1038
2,29,453,147,1043
2,30,453,138,1048
2,31,454,124,1053
2,32,454,118,1058
