1,1,330.5,95.5,995
2,1,243.5,195.5,740
2,2,240.5,188.5,745
2,3,240,185,750
2,4,240,184.5,755
2,5,241,182.5,760
2,6,239.5,183.8333333,765
2,7,239.5,183.1666667,770
2,8,241.1666667,182.8333333,775
2,9,240.5,181.1666667,780
2,10,240.1666667,176.8333333,785
2,11,240.1666667,176.5,790
2,12,243.5,172.8333333,795
2,13,244.5,171.5,800
2,14,245.1666667,170.8333333,805
2,15,245.1666667,170.1666667,810
2,16,246.5,168.8333333,815
2,17,245.8333333,167.1666667,820
2,18,246.5,166.1666667,825
2,19,247.8333333,165.5,830
2,20,248.8333333,163.1666667,835
2,21,251.8333333,160.1666667,840
2,22,254.5,158.8333333,845
2,23,255.8333333,156.5,850
2,24,258.5,152.8333333,855
2,25,262.8333333,149.8333333,860
2,26,263.8333333,148.5,865
2,27,267.1666667,143.8333333,870
2,28,267.8333333,141.1666667,875
2,29,270.5,139.1666667,880
2,30,274.1666667,135.5,885
2,31,276.1666667,131.8333333,890
2,32,277.6666667,130.5,895
2,33,278.6666667,128.8333333,900
2,34,281.5,124.8333333,905
2,35,282.1666667,123.8333333,910
2,36,283.6666667,120.6666667,915
2,37,284.1666667,119.1666667,920
2,38,286,118.3333333,925
2,39,286.5,116.1666667,930
2,40,289.3333333,114,935
2,41,292.6666667,111.3333333,940
2,42,293.5,110.8333333,945
2,43,295.5,109.6666667,950
2,44,299.8333333,108.1666667,955
2,45,302.1666667,106.3333333,960
2,46,305.3333333,105.1666667,965
2,47,308.5,103,970
2,48,311.3333333,101.3333333,975
2,49,315.1666667,99.83333333,980
2,50,319.3333333,97.83333333,985
2,51,320.5,96.5,990
