1,1,457,94,1122
2,1,281,350,542
2,2,285,350,547
2,3,289,350,552
2,4,290,350,557
2,5,293,350,562
2,6,299,351,567
2,7,300,354,572
2,8,309,354,577
2,9,328,351,582
2,10,337,347,587
2,11,344,341,592
2,12,348,340,597
2,13,348,338,602
2,14,355,337,607
2,15,363,334,612
2,16,365,332,617
2,17,369,330,622
2,18,375,328,627
2,19,379,328,632
2,20,381,326,637
2,21,383,326,642
2,22,388,332,647
2,23,397,340,652
2,24,409,346,657
2,25,427,353,662
2,26,438,353,667
2,27,448,349,672
2,28,456,344,677
2,29,471,338,682
2,30,477,335,687
2,31,477,332,692
2,32,468,326,697
2,33,454,318,702
2,34,450,308,707
2,35,443,300,712
2,36,436,292,717
2,37,430,284,722
2,38,429,275,727
2,39,424,271,732
2,40,421,261,737
2,41,432,259,742
2,42,454,250,747
2,43,475,242,752
2,44,501,236,757
2,45,521,228,762
2,46,537,222,767
2,47,554,214,772
2,48,564,210,777
2,49,577,204,782
2,50,582,199,787
2,51,588,194,792
2,52,595,187,797
2,53,601,182,802
2,54,607,180,807
2,55,607,174,812
2,56,609,174,817
2,57,612,172,822
2,58,610,169,827
2,59,611,168,832
2,60,613,168,837
2,61,617,166,842
2,62,615,166,847
2,63,614,163,852
2,64,616,162,857
2,65,621,159,862
2,66,625,153,867
2,67,624,152,872
2,68,623,149,877
2,69,619,148,882
2,70,613,143,887
2,71,610,140,892
2,72,610,140,897
2,73,609,136,902
2,74,602,135,907
2,75,599,135,912
2,76,599,134,917
2,77,599,134,922
2,78,597,132,927
2,79,595,128,932
2,80,594,122,937
2,81,589,121,942
2,82,587,118,947
2,83,583,118,952
2,84,575,118,957
2,85,571,121,962
2,86,571,122,967
2,87,570,125,972
2,88,570,129,977
2,89,570,131,982
2,90,570,133,987
2,91,568,136,992
2,92,567,138,997
2,93,567,138,1002
2,94,567,140,1007
2,95,567,141,1012
2,96,567,141,1017
2,97,565,144,1022
2,98,563,145,1027
2,99,560,147,1032
2,100,557,148,1037
2,101,552,150,1042
2,102,546,151,1047
2,103,539,152,1052
2,104,536,152,1057
2,105,533,152,1062
2,106,529,148,1067
2,107,522,143,1072
2,108,515,138,1077
2,109,506,134,1082
2,110,493,128,1087
2,111,481,128,1092
2,112,473,126,1097
2,113,469,126,1102
2,114,464,124,1107
2,115,463,120,1112
2,116,463,116,1117
