1,1,299,59,1969
2,1,159,291,1009
2,2,161,288,1014
2,3,170,278,1019
2,4,170,273,1024
2,5,169,267,1029
2,6,166,260,1034
2,7,166,256,1039
2,8,164,249,1044
2,9,161,246,1049
2,10,159,242,1054
2,11,156,242,1059
2,12,156,236,1064
2,13,154,236,1069
2,14,154,234,1074
2,15,153,232,1079
2,16,152,229,1084
2,17,152,222,1089
2,18,152,216,1094
2,19,152,210,1099
2,20,151,204,1104
2,21,147,197,1109
2,22,147,191,1114
2,23,147,185,1119
2,24,145,179,1124
2,25,143,173,1129
2,26,140,168,1134
2,27,143,164,1139
2,28,142,161,1144
2,29,142,157,1149
2,30,141,151,1154
2,31,141,148,1159
2,32,148,143,1164
2,33,155,144,1169
2,34,164,147,1174
2,35,173,151,1179
2,36,181,158,1184
2,37,189,161,1189
2,38,198,163,1194
2,39,203,163,1199
2,40,209,165,1204
2,41,211,164,1209
2,42,215,162,1214
2,43,217,158,1219
2,44,220,154,1224
2,45,223,150,1229
2,46,228,148,1234
2,47,228,144,1239
2,48,215,157,1244
2,49,209,170,1249
2,50,198,182,1254
2,51,195,194,1259
2,52,192,204,1264
2,53,189,214,1269
2,54,189,222,1274
2,55,193,226,1279
2,56,193,231,1284
2,57,193,237,1289
2,58,201,238,1294
2,59,201,241,1299
2,60,201,247,1304
2,61,201,249,1309
2,62,198,252,1314
2,63,195,260,1319
2,64,184,272,1324
2,65,170,274,1329
2,66,156,275,1334
2,67,147,272,1339
2,68,144,260,1344
2,69,149,252,1349
2,70,157,242,1354
2,71,168,242,1359
2,72,177,248,1364
2,73,179,259,1369
2,74,178,266,1374
2,75,171,274,1379
2,76,164,285,1384
2,77,157,286,1389
2,78,151,288,1394
2,79,143,289,1399
2,80,141,290,1404
2,81,137,290,1409
2,82,134,294,1414
2,83,132,280,1419
2,84,136,267,1424
2,85,136,263,1429
2,86,130,265,1434
2,87,118,268,1439
2,88,111,268,1444
2,89,102,272,1449
2,90,93,278,1454
2,91,82,286,1459
2,92,72,290,1464
2,93,63,295,1469
2,94,57,297,1474
2,95,49,301,1479
2,96,43,307,1484
2,97,39,308,1489
2,98,35,312,1494
2,99,30,317,1499
2,100,30,325,1504
2,101,37,333,1509
2,102,50,337,1514
2,103,56,331,1519
2,104,72,331,1524
2,105,85,329,1529
2,106,92,329,1534
2,107,92,329,1539
2,108,92,329,1544
2,109,92,329,1549
2,110,92,329,1554
2,111,92,329,1559
2,112,93,331,1564
2,113,95,331,1569
2,114,95,331,1574
2,115,98,331,1579
2,116,103,331,1584
2,117,112,327,1589
2,118,119,327,1594
2,119,120,327,1599
2,120,120,322,1604
2,121,125,316,1609
2,122,141,316,1614
2,123,146,319,1619
2,124,146,326,1624
2,125,146,332,1629
2,126,146,337,1634
2,127,151,340,1639
2,128,147,346,1644
2,129,143,351,1649
2,130,139,354,1654
2,131,127,347,1659
2,132,125,347,1664
2,133,117,347,1669
2,134,114,344,1674
2,135,112,339,1679
2,136,112,338,1684
2,137,110,337,1689
2,138,110,331,1694
2,139,107,331,1699
2,140,107,331,1704
2,141,107,336,1709
2,142,113,332,1714
2,143,117,330,1719
2,144,120,345,1724
2,145,128,360,1729
2,146,137,372,1734
2,147,153,375,1739
2,148,167,375,1744
2,149,172,370,1749
2,150,174,367,1754
2,151,175,362,1759
2,152,181,356,1764
2,153,185,355,1769
2,154,189,352,1774
2,155,190,352,1779
2,156,190,349,1784
2,157,186,342,1789
2,158,183,333,1794
2,159,186,317,1799
2,160,193,310,1804
2,161,193,303,1809
2,162,196,298,1814
2,163,203,296,1819
2,164,209,287,1824
2,165,222,280,1829
2,166,229,272,1834
2,167,229,259,1839
2,168,236,251,1844
2,169,236,239,1849
2,170,229,225,1854
2,171,221,209,1859
2,172,228,195,1864
2,173,227,184,1869
2,174,231,174,1874
2,175,234,166,1879
2,176,238,158,1884
2,177,248,148,1889
2,178,253,144,1894
2,179,259,140,1899
2,180,266,140,1904
2,181,274,140,1909
2,182,289,136,1914
2,183,307,136,1919
2,184,322,129,1924
2,185,335,117,1929
2,186,336,109,1934
2,187,330,104,1939
2,188,327,100,1944
2,189,321,93,1949
2,190,313,90,1954
2,191,305,83,1959
2,192,298,83,1964
